ruc,dni_natural,dni_repr,tlf_natural,tlf_repr,tlf_empresa
10163995151,26363888,83584638,998753935,5659724,988124218
10545187339,51645765,15156545,948327474,2721168,997249323
10812137917,00275257,74281087,937424693,912173419,958547927
10184276297,06432679,88102918,913548938,931519858,919975442
20417987592,74242730,95509159,4584867,922393238,5714359
10159519864,43713594,85620470,981384857,944857271,937322358
10645138963,48206035,73842198,964624756,942746494,5554674
10915389363,49224662,82424974,974742975,963559115,2688715
10361179359,49219486,54656445,983856176,3647542,996682434
20642654523,31207338,93310979,944736459,6334138,976841916
20564111325,90851025,92916017,992979666,935992662,3356822
10736892383,42830453,09733149,2172563,2625116,975363811
10977868934,40434965,35458592,951797998,944586242,999834171
10192939693,21293860,31805934,923621346,912848751,4895487
10597943581,81259593,94591762,915455718,958395871,946744169
10422776445,71767479,71127099,944666351,945936637,4198161
20584141269,83315228,05899578,5337318,5217543,982427152
10298386366,95891309,21311443,912355746,5282695,4366815
10832256285,73648488,41686999,6591939,5438153,956685513
20762188219,71874820,97801596,6649349,945136939,958399322
10255535741,42387945,85302151,5164234,6212734,2841199
10869153425,29591344,99353263,995478576,959181512,967117179
10598498886,79841750,57136671,4615695,3285755,961767351
20368474735,04786916,56937808,911976484,916654957,5411263
10418876934,50329675,45033455,991831367,917991866,956748622
20793295665,32951828,62990804,968371831,4186982,997568264
20486369241,52295052,65198993,983438544,982136168,947285286
10725869622,16165243,74884181,932777646,947832217,921444752
20769644866,21708201,57445918,2216853,5628986,912333296
10711175984,85984281,53396251,3694432,6337522,5699963
20545825465,98998898,03467306,3783611,6669152,3322624
20522913339,92455262,49268991,2917223,946687221,3612444
20282582885,30133118,14586272,5634326,5793737,954631566
20294711582,50900051,43757431,4192955,6657762,973751859
20999123147,52865151,43792572,5918398,3986975,949458132
20836969135,62138087,31174551,5925631,5682888,954637646
10866229727,39022524,01537558,958942788,6222222,984547498
20431147132,09370631,58094534,972417444,952599676,911477374
20485674669,15450580,89258360,5363882,5619633,3462522
10786676155,32457188,51512401,4396894,952858285,3177381
10127413574,22808601,74587562,2948645,987691281,968199138
20259142168,68732415,43955244,933134782,6953869,963248188
20771388624,16905669,89400142,5194932,911719989,6867754
20916413246,15479755,87799951,2197712,981483157,6223522
10674175475,93059595,88260176,2952628,949958531,4379278
20723995234,81840955,14811034,923143447,6381824,935262394
20826996783,83717016,76297319,947242555,3827756,4832353
20989529814,08060497,40192972,917379329,3523377,3423227
10381448419,06047635,99164996,962314651,912845479,6689619
10361778296,81627830,06618847,937465861,2393758,6712811
20882694771,21346628,34483670,973782195,934716411,957467626
20927899751,87560914,89839295,5793374,991832826,3781755
10999693214,10787701,45920044,968373955,4196267,918187621
10857476748,54539511,51766923,994777373,4512959,5169985
20186765915,56420078,71852435,6661185,927758158,2287125
20265972358,57406634,60841580,5283962,999598579,4391414
10158592814,05517122,31750856,2649331,4538864,942481396
20735918843,42757673,36994438,959817969,4515365,2515242
10311666936,94319858,74444116,953653655,2538362,957984823
20923195392,31902043,24022940,972817925,5565849,6552958
10653777365,72504366,18146922,3918759,919389699,959375848
10578111323,18611452,77650794,912576258,978353838,6593765
10928687955,05429565,04532152,2392839,2351699,4231492
10267418257,33375753,20753967,4477772,927573717,994522496
10886212966,87547529,94536008,6151565,5257129,913265931
20859458819,33118674,21271049,6477358,5918877,911563441
20768124991,17778257,57734407,3474152,979242198,3711756
10368682886,10551450,89766546,957892381,948545193,5553536
20874617281,97429548,89470432,973991139,918366743,917738248
20273993827,02983726,58768813,914448181,4873179,949945784
20735731192,21507960,80508656,2718845,4528879,6472493
10356392937,17610730,33551203,4322726,919225953,923581774
10942549326,25534332,93359257,6897135,985967134,5368786
20328525596,30544296,98992321,919744638,952497359,963772464
20967454922,86896968,34396081,966788779,964561169,981412169
20668676173,95558813,58321759,3315513,932373649,982656822
10327499525,02842061,66928543,4273597,2255864,967923498
20193312457,12183841,34607401,2146984,5736298,955744589
20391591744,51803565,58048461,911481884,2455738,5326835
10564757475,72936047,22315687,6189339,925829166,989624959
10283626932,11120038,43503529,4333196,2946184,5965132
10264343225,08502609,22208964,996173735,921454851,3956993
20692557544,92716775,18650777,6295653,2618383,985934289
10739685755,62605090,01112938,916581459,959979982,972516234
10971659548,67421376,96509344,6148515,918544153,2875791
20268239761,87858614,84944442,998454584,5327334,2816566
10677892532,41112135,23423969,2811753,964616777,5566719
20841545689,34863463,62863498,959163739,4288436,943788781
20954659165,33783422,77059477,969131356,978895466,5913552
10722839158,90298931,22293565,923439447,913138887,5852473
20698193243,41272338,50309781,922397519,3945579,988947649
10433437379,80943670,28300822,951629619,6632624,5583346
10654164165,08492444,64023239,3199168,4194893,2716543
20268673267,65026752,90458784,2838193,5194821,3254118
20372459438,71060963,90089890,2476694,929672119,4682284
10327292768,28385080,73324008,6215781,959366375,5692254
10916547955,57993914,69908709,982957574,3586124,972994133
20267454593,01258009,17037280,946794869,914653728,3657436
10888968445,70495661,45103228,3443219,3994362,3394765
10829516569,43599604,71028061,982942524,974567121,4813617
20382784718,78052827,27255162,5136952,931886585,2472954
20439449364,29676797,85020649,4793789,3671257,947231999
20382191919,47019107,39490876,991453433,954318287,5269169
10219126115,57743858,25779717,949553376,6641746,917124283
10482772465,21009814,58854436,918433611,995677835,5338679
10291298414,91886464,13494687,995527945,2196192,979153436
20718244719,69993279,04615156,929893162,935799351,917723338
20147283814,00724597,62757007,2289714,949265592,947616171
10575799314,31508186,80010183,2193829,2449582,2713492
10785651614,42740998,00737779,987112245,4113174,4672643
20798841437,01064793,51900924,911163878,956971173,971688826
10355764961,09995334,56808389,917189256,978984753,946875518
20232785936,38858467,62620321,957386649,6762596,929432851
20752338145,72936654,67324431,959685791,4319134,5543868
10446618877,62851796,74080307,2345686,5629915,6765263
20922989255,61929515,57365069,6126937,6565164,2747468
10855923237,94082027,53473551,3741258,987567398,4729962
10547674659,75831321,09946101,956644684,4156726,944436458
10229524738,43983539,65509757,4382264,953365813,5522694
20652274476,18867197,16808617,917686991,988169348,921274499
20585517442,83901995,18632146,999644481,2772913,3532438
20229297841,32800313,38012888,923294832,997412183,945828246
10723217845,61246581,02262876,3622323,2184344,938433666
20372474627,42907526,83721876,935627977,995781129,6863621
20724175499,39192524,66716178,931619395,987712451,919816773
10984237874,06150132,65808503,6527658,937931538,915333273
20581446123,32734272,71650362,953442457,925358676,6365782
10367957115,93533041,36058891,4647519,5115346,929158792
20218652841,59390126,20197425,926482848,994298286,6853782
10612591678,69302771,58580567,981433491,4927975,979969847
10956294362,57179731,35128166,987859497,939385469,943386363
10439453961,57091706,06783362,6835437,952183173,941978442
20214888375,01670311,36938017,987878883,964721623,912239768
20477577995,17769424,44712678,3267748,3844696,949214187
10217289213,75384903,64518931,918212317,3244233,962637792
20499991845,95706340,98540228,922888495,938757235,5426623
10372999527,41597342,52699200,4522263,917863811,983968797
10428373467,36002502,62930992,3553349,5589476,5298213
20724375293,93668840,38459239,966432284,913624865,974613985
20199382244,44511234,67757771,984596321,4729723,958779186
10799596831,20913350,10568876,945782839,952946351,4522831
10913174198,77524545,89197931,954423594,2849462,4468279
10665192584,92357293,18073898,2556661,946831689,6864561
10593176674,93654117,55572978,5631613,919188454,925198993
10985142523,49418609,26878697,5774481,6813278,971241924
10784896614,16309957,51240436,4387527,3331513,925936236
10175165129,91275964,86828729,2816649,5591228,996397336
10577822655,89821326,12202531,2414851,948422829,987326936
10438965283,49032845,05215571,922917459,962541411,5925827
10743577737,21920091,46986387,5295412,995366833,6183277
10415227674,62764785,73083457,5357988,6961442,4656472
20984743147,94620727,57456587,3298831,915915738,5437737
10875355251,99957920,74686000,912921632,6793438,6744125
20567113569,29847215,49904418,983323261,921944864,6376589
10873647515,88234971,53525792,5711611,4164447,932746992
10515621628,22671351,68715265,6725449,956316796,3654555
10799432838,59926461,43825779,999296947,2757645,945442626
20749837578,34045088,57050963,5431115,967167511,5624444
10348967291,66487333,60693908,4571911,3216275,6177483
20773773141,93447559,69567605,6739964,949775967,6335379
10223375252,84799315,92017244,5586663,988487172,5317443
20622571598,19679903,02580897,6952641,4831962,988467496
20226386879,88272359,75011209,3461168,5649866,971187934
20889478664,71084802,53565842,918283181,2848369,6398816
10551544272,62542903,81896293,986816256,2868725,3392415
20511827569,94968439,47276121,999269856,6358953,911987382
20311818745,58724012,94395814,6349543,4255252,5494743
10895588148,19712282,35860145,5386383,973598528,934135913
20374623389,19583121,95286442,958657612,4846597,933239435
20943783987,79984926,28306370,2235562,6216315,6452614
10319922212,10069757,89903820,2722481,934396971,2495441
20751145228,46672128,48136928,959851663,6462376,4976989
20758226263,69579350,62224348,6578979,917411399,5779529
20585165379,43478048,46925646,951853983,6546263,5836619
10475277898,53548286,22711597,964946637,993262628,935867666
20324578492,79689493,66880137,3915385,5975251,925425352
20575728376,30738345,40171186,943935652,5792413,922148782
20454564568,62599221,00758013,3212785,6198974,2772419
20388618295,56748195,11068477,2598718,5318775,6342744
10982725319,73098523,72833165,5382255,916866729,969943495
10867295727,41325162,87370926,3667226,4679337,4789361
20684376857,48823265,23418389,958582567,967719971,917383186
10551855949,88613917,13353140,3254227,5155617,917652931
10552348942,79325180,11387245,6762436,6562994,959785811
10672147287,08391374,97918914,4365612,3424979,919119895
20191493298,68089365,21340749,971626642,2238875,917789678
10988393571,57999748,78825214,5682764,991657778,4551723
20119236766,82031823,36528157,988841317,2754819,3768531
10987588628,72616245,21717313,929734582,3416392,941279515
10466731768,36075934,99620907,955455577,3627689,4421948
10236674259,39802660,56778595,917669346,5563717,5111847
20722735182,78622596,30870526,935988388,5821497,6932516
10132591276,01874637,06415695,983254798,964396468,3512417
10285978475,98449116,43263336,939323679,2347625,3771277
10839596784,97076112,93837328,6564675,5898697,929121852
20554628914,46105377,04105253,971698484,953973295,6317364
10434582963,77918804,06700442,982467517,2481715,934242835
10318686958,38427946,23689961,4195193,986837679,944251758
20953891893,51040854,56182348,993563227,4523797,3932525
10687224652,00239531,62886700,984154689,991655847,2936863
10653238241,86724127,84679058,6759553,954916522,946599259
10119287498,26831493,52778495,984471752,4615313,949919315
20954335457,50006444,20970586,987448282,925899425,6677677
10633683665,98144013,51656443,2434411,5656932,929758142
10545391781,54484527,07210293,3721127,979873634,993598992
10533639217,71113856,28867073,997941825,993628526,6544773
10717699933,27395956,14070447,985974562,2618479,965337438
20127585998,78761055,35708484,5973541,4185877,928498398
20483194855,20390572,69769379,4118712,3627551,953249564
20369253335,81006960,41277469,3899245,944114276,6978179
10552184896,27647629,48620851,969841637,915578781,2595312
20419662369,98621956,91916873,6651468,4155154,4554162
20623339342,11870077,07408221,4427384,944424685,2454323
10646466846,37735650,15583838,963547797,937332382,949568484
20672688147,74489327,85907422,988212181,5186521,924177198
20951946493,13315826,44268909,923185145,2558229,969489218
10679386391,18563173,33708321,959245184,4655935,993668128
10623423317,76690805,76159171,6814231,959886122,923531344
